question_id,clustering_method,model_type,model_version,num_clusters,variance
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,61,7.561639715649983
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,62,7.448902132884329
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,63,7.204848836126966
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,64,7.128017422073691
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,65,7.166511483960064
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,66,7.4562659210476365
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,67,7.063542835186609
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,68,7.215088820205816
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,69,7.247525271437278
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,70,7.14630606270543
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,71,7.3915536383126375
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,72,7.677538214813669
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,73,7.024421252966906
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,74,7.3319217963502545
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,75,7.364771676786102
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,76,7.069619325617719
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,77,7.141044111579353
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,78,7.05798340437066
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,79,6.8420595638090065
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,80,6.256533819261394
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,81,6.117564265937179
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,82,6.266262647913968
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,83,6.131194633137983
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,84,6.436386724177468
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,85,6.249745816648078
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,86,6.451808876896852
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,87,6.3956449042776775
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,88,6.339163601739779
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,89,6.516912656757394
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,90,6.38956493192128
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,91,6.6492804572263084
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,92,6.789724111979082
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,93,6.8645613207427525
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,94,6.805447600684398
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,95,6.891825732544172
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,96,6.880422710646092
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,97,6.90799781501259
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,98,6.837508041390012
TheoryTest1-2022-Q1,hierarchical,BERT,finetuned,99,6.7682090910688
Exam2020-Q1,hierarchical,GPT-2,base,2,18.110089191520657
Exam2020-Q1,hierarchical,GPT-2,base,3,28.697826693868972
Exam2020-Q1,hierarchical,GPT-2,base,4,21.520525283408574
Exam2020-Q1,hierarchical,GPT-2,base,5,19.724758505027207
Exam2020-Q1,hierarchical,GPT-2,base,6,16.435189018805026
Exam2020-Q1,hierarchical,GPT-2,base,7,14.087627852182967
Exam2020-Q1,hierarchical,GPT-2,base,8,12.319750836622287
Exam2020-Q1,hierarchical,GPT-2,base,9,12.515741037635397
Exam2020-Q1,hierarchical,GPT-2,base,10,12.515978846674184
Exam2020-Q1,hierarchical,GPT-2,base,11,6.832708042431077
Exam2020-Q1,hierarchical,GPT-2,base,12,9.22530942543732
Exam2020-Q1,hierarchical,GPT-2,base,13,8.512115714528445
Exam2020-Q1,hierarchical,GPT-2,base,14,7.987411359658945
Exam2020-Q1,hierarchical,GPT-2,base,15,7.454917269015016
Exam2020-Q1,hierarchical,GPT-2,base,16,9.210616460723964
Exam2020-Q1,hierarchical,GPT-2,base,17,8.64843629134076
Exam2020-Q1,hierarchical,GPT-2,base,18,9.38672458085039
Exam2020-Q1,hierarchical,GPT-2,base,19,10.63929465139339
Exam2020-Q1,hierarchical,GPT-2,base,20,10.107329918823721
Exam2020-Q1,hierarchical,GPT-2,base,21,11.897299804422108
Exam2020-Q1,hierarchical,GPT-2,base,22,10.788331631493831
Exam2020-Q1,hierarchical,GPT-2,base,23,10.348224126671838
Exam2020-Q1,hierarchical,GPT-2,base,24,9.907104380437598
Exam2020-Q1,hierarchical,GPT-2,base,25,10.241725221215429
Exam2020-Q1,hierarchical,GPT-2,base,26,9.835466176997661
Exam2020-Q1,hierarchical,GPT-2,base,27,10.730200989808097
Exam2020-Q1,hierarchical,GPT-2,base,28,11.51279196864037
Exam2020-Q1,hierarchical,GPT-2,base,29,11.115799142135529
Exam2020-Q1,hierarchical,GPT-2,base,30,11.155603538156521
Exam2020-Q1,hierarchical,GPT-2,base,31,11.558395853410804
Exam2020-Q1,hierarchical,GPT-2,base,32,12.109460055849732
Exam2020-Q1,hierarchical,GPT-2,base,33,11.742506720823982
Exam2020-Q1,hierarchical,GPT-2,base,34,12.129607061870606
Exam2020-Q1,hierarchical,GPT-2,base,35,11.617474848066978
Exam2020-Q1,hierarchical,GPT-2,base,36,11.294767213398451
Exam2020-Q1,hierarchical,GPT-2,base,37,11.842496474709883
Exam2020-Q1,hierarchical,GPT-2,base,38,11.201904462217515
Exam2020-Q1,hierarchical,GPT-2,base,39,10.910276860390528
Exam2020-Q1,hierarchical,GPT-2,base,40,10.629995013777108
Exam2020-Q1,hierarchical,GPT-2,base,41,10.382218319768779
Exam2020-Q1,hierarchical,GPT-2,base,42,10.181120296854456
Exam2020-Q1,hierarchical,GPT-2,base,43,10.683006804850107
Exam2020-Q1,hierarchical,GPT-2,base,44,10.440211195648969
Exam2020-Q1,hierarchical,GPT-2,base,45,10.781719768922192
Exam2020-Q1,hierarchical,GPT-2,base,46,10.540246184698304
Exam2020-Q1,hierarchical,GPT-2,base,47,10.315985627577064
Exam2020-Q1,hierarchical,GPT-2,base,48,10.751172370741708
Exam2020-Q1,hierarchical,GPT-2,base,49,10.531760689706163
Exam2020-Q1,hierarchical,GPT-2,base,50,11.033918862027651
Exam2020-Q1,hierarchical,GPT-2,base,51,10.83141934615694
Exam2020-Q1,hierarchical,GPT-2,base,52,10.716882013343707
Exam2020-Q1,hierarchical,GPT-2,base,53,10.609016314978732
Exam2020-Q1,hierarchical,GPT-2,base,54,10.435567308818687
Exam2020-Q1,hierarchical,GPT-2,base,55,10.245829721385618
Exam2020-Q1,hierarchical,GPT-2,base,56,10.527591661952831
Exam2020-Q1,hierarchical,GPT-2,base,57,10.941553350227004
Exam2020-Q1,hierarchical,GPT-2,base,58,11.03384295363443
Exam2020-Q1,hierarchical,GPT-2,base,59,10.423099852725372
Exam2020-Q1,hierarchical,GPT-2,base,60,10.43660931412693
Exam2020-Q1,hierarchical,GPT-2,base,61,10.790294597914993
Exam2020-Q1,hierarchical,GPT-2,base,62,11.02182442493504
Exam2020-Q1,hierarchical,GPT-2,base,63,11.288462135871098
Exam2020-Q1,hierarchical,GPT-2,base,64,11.627772569597198
Exam2020-Q1,hierarchical,GPT-2,base,65,11.398221789590526
Exam2020-Q1,hierarchical,GPT-2,base,66,11.037391552358253
Exam2020-Q1,hierarchical,GPT-2,base,67,10.947640146473555
Exam2020-Q1,hierarchical,GPT-2,base,68,10.74847871093007
Exam2020-Q1,hierarchical,GPT-2,base,69,10.592703657148478
Exam2020-Q1,hierarchical,GPT-2,base,70,10.962817176504622
Exam2020-Q1,hierarchical,GPT-2,base,71,10.456298624722868
Exam2020-Q1,hierarchical,GPT-2,base,72,10.491827399817389
Exam2020-Q1,hierarchical,GPT-2,base,73,10.246104611927372
Exam2020-Q1,hierarchical,GPT-2,base,74,10.29446173893204
Exam2020-Q1,hierarchical,GPT-2,base,75,9.990535582412946
Exam2020-Q1,hierarchical,GPT-2,base,76,9.859081166854882
Exam2020-Q1,hierarchical,GPT-2,base,77,9.488437538413697
Exam2020-Q1,hierarchical,GPT-2,base,78,9.71458551358977
Exam2020-Q1,hierarchical,GPT-2,base,79,9.43338822860762
Exam2020-Q1,hierarchical,GPT-2,base,80,9.557738103440153
Exam2020-Q1,hierarchical,GPT-2,base,81,9.439741336731014
Exam2020-Q1,hierarchical,GPT-2,base,82,9.700118374360914
Exam2020-Q1,hierarchical,GPT-2,base,83,9.602212983876505
Exam2020-Q1,hierarchical,GPT-2,base,84,9.45881848959066
Exam2020-Q1,hierarchical,GPT-2,base,85,9.307086052060416
Exam2020-Q1,hierarchical,GPT-2,base,86,8.908166446803898
Exam2020-Q1,hierarchical,GPT-2,base,87,9.188971688332717
Exam2020-Q1,hierarchical,GPT-2,base,88,9.084551555510755
Exam2020-Q1,hierarchical,GPT-2,base,89,9.126391252699765
Exam2020-Q1,hierarchical,GPT-2,base,90,8.894041205227815
Exam2020-Q1,hierarchical,GPT-2,base,91,8.751068091973275
Exam2020-Q1,hierarchical,GPT-2,base,92,8.923285713364693
Exam2020-Q1,hierarchical,GPT-2,base,93,8.853763804232265
Exam2020-Q1,hierarchical,GPT-2,base,94,8.764168708509226
Exam2020-Q1,hierarchical,GPT-2,base,95,8.671914301051235
Exam2020-Q1,hierarchical,GPT-2,base,96,8.321165193748618
Exam2020-Q1,hierarchical,GPT-2,base,97,7.848782047421312
Exam2020-Q1,hierarchical,GPT-2,base,98,7.64114141428436
Exam2020-Q1,hierarchical,GPT-2,base,99,7.058907662624922
Exam2020-Q1,hierarchical,BERT,base,2,18.10453755045647
Exam2020-Q1,hierarchical,BERT,base,3,12.069691700304313
Exam2020-Q1,hierarchical,BERT,base,4,9.04625966358537
Exam2020-Q1,hierarchical,BERT,base,5,7.23441603292464
Exam2020-Q1,hierarchical,BERT,base,6,6.026412907573525
Exam2020-Q1,hierarchical,BERT,base,7,5.1634595812287865
Exam2020-Q1,hierarchical,BERT,base,8,7.648647699579536
Exam2020-Q1,hierarchical,BERT,base,9,8.110721957686984
Exam2020-Q1,hierarchical,BERT,base,10,7.297972017024587
Exam2020-Q1,hierarchical,BERT,base,11,6.634520015476897
Exam2020-Q1,hierarchical,BERT,base,12,6.080183884360939
Exam2020-Q1,hierarchical,BERT,base,13,5.609608286787832
Exam2020-Q1,hierarchical,BERT,base,14,5.197765961830842
Exam2020-Q1,hierarchical,BERT,base,15,4.849527524130459
Exam2020-Q1,hierarchical,BERT,base,16,4.546432053872305
Exam2020-Q1,hierarchical,BERT,base,17,4.274105744475061
Exam2020-Q1,hierarchical,BERT,base,18,4.01518222565351
Exam2020-Q1,hierarchical,BERT,base,19,3.8016317891280127
Exam2020-Q1,hierarchical,BERT,base,20,4.236797115604978
Exam2020-Q1,hierarchical,BERT,base,21,4.035044872004741
Exam2020-Q1,hierarchical,BERT,base,22,2.715270105095435
Exam2020-Q1,hierarchical,BERT,base,23,2.5972148831347637
Exam2020-Q1,hierarchical,BERT,base,24,3.4007250523706283
Exam2020-Q1,hierarchical,BERT,base,25,3.2646960502758033
Exam2020-Q1,hierarchical,BERT,base,26,2.685857239889203
Exam2020-Q1,hierarchical,BERT,base,27,2.5863810458192327
Exam2020-Q1,hierarchical,BERT,base,28,2.494646884092284
Exam2020-Q1,hierarchical,BERT,base,29,2.8139623939845624
Exam2020-Q1,hierarchical,BERT,base,30,2.7201636475184103
Exam2020-Q1,hierarchical,BERT,base,31,2.6324164330823323
Exam2020-Q1,hierarchical,BERT,base,32,3.510077726309053
Exam2020-Q1,hierarchical,BERT,base,33,3.431559812751229
Exam2020-Q1,hierarchical,BERT,base,34,3.330631582964428
Exam2020-Q1,hierarchical,BERT,base,35,3.8006936590238687
Exam2020-Q1,hierarchical,BERT,base,36,4.019137702594618
Exam2020-Q1,hierarchical,BERT,base,37,3.91051235928125
Exam2020-Q1,hierarchical,BERT,base,38,3.8264169545692224
Exam2020-Q1,hierarchical,BERT,base,39,3.728303699323858
Exam2020-Q1,hierarchical,BERT,base,40,3.632915400109167
Exam2020-Q1,hierarchical,BERT,base,41,3.542111300737589
Exam2020-Q1,hierarchical,BERT,base,42,3.4577753173866936
Exam2020-Q1,hierarchical,BERT,base,43,3.368286065449026
Exam2020-Q1,hierarchical,BERT,base,44,3.007643200325184
Exam2020-Q1,hierarchical,BERT,base,45,2.940806684762402
Exam2020-Q1,hierarchical,BERT,base,46,3.3135582203819305
Exam2020-Q1,hierarchical,BERT,base,47,3.5629765478927315
Exam2020-Q1,hierarchical,BERT,base,48,3.4953414201559685
Exam2020-Q1,hierarchical,BERT,base,49,3.424007921785439
Exam2020-Q1,hierarchical,BERT,base,50,3.4555277633497297
Exam2020-Q1,hierarchical,BERT,base,51,3.3935942699290758
Exam2020-Q1,hierarchical,BERT,base,52,3.7883269860871938
Exam2020-Q1,hierarchical,BERT,base,53,3.7229890295902517
Exam2020-Q1,hierarchical,BERT,base,54,3.898211696601201
Exam2020-Q1,hierarchical,BERT,base,55,3.829079179502176
Exam2020-Q1,hierarchical,BERT,base,56,3.755713586433173
Exam2020-Q1,hierarchical,BERT,base,57,3.7023657512365244
Exam2020-Q1,hierarchical,BERT,base,58,3.831213903048025
Exam2020-Q1,hierarchical,BERT,base,59,3.978142480962465
Exam2020-Q1,hierarchical,BERT,base,60,3.911840106279757
Exam2020-Q1,hierarchical,BERT,base,61,3.8477115799473025
Exam2020-Q1,hierarchical,BERT,base,62,3.998391589136414
Exam2020-Q1,hierarchical,BERT,base,63,4.088489892614419
Exam2020-Q1,hierarchical,BERT,base,64,4.401159692756942
Exam2020-Q1,hierarchical,BERT,base,65,4.327104717904021
Exam2020-Q1,hierarchical,BERT,base,66,4.2615425252085055
Exam2020-Q1,hierarchical,BERT,base,67,4.20860736782068
Exam2020-Q1,hierarchical,BERT,base,68,4.6089561240620265
Exam2020-Q1,hierarchical,BERT,base,69,4.7084798310521
Exam2020-Q1,hierarchical,BERT,base,70,4.792961193548055
Exam2020-Q1,hierarchical,BERT,base,71,5.039049838800483
Exam2020-Q1,hierarchical,BERT,base,72,4.978549842341461
Exam2020-Q1,hierarchical,BERT,base,73,5.10937067672178
Exam2020-Q1,hierarchical,BERT,base,74,4.702487289198513
Exam2020-Q1,hierarchical,BERT,base,75,4.473120792009199
Exam2020-Q1,hierarchical,BERT,base,76,4.249790255272236
Exam2020-Q1,hierarchical,BERT,base,77,4.194598174034934
Exam2020-Q1,hierarchical,BERT,base,78,4.151402268564045
Exam2020-Q1,hierarchical,BERT,base,79,4.470995417700697
Exam2020-Q1,hierarchical,BERT,base,80,4.801399387053658
Exam2020-Q1,hierarchical,BERT,base,81,4.5878018637567
Exam2020-Q1,hierarchical,BERT,base,82,4.540571194445328
Exam2020-Q1,hierarchical,BERT,base,83,4.385287294162993
Exam2020-Q1,hierarchical,BERT,base,84,4.33155520116861
Exam2020-Q1,hierarchical,BERT,base,85,4.290305346417279
Exam2020-Q1,hierarchical,BERT,base,86,4.240418074947311
Exam2020-Q1,hierarchical,BERT,base,87,4.560364496686399
Exam2020-Q1,hierarchical,BERT,base,88,4.508542172860417
Exam2020-Q1,hierarchical,BERT,base,89,4.476701052409115
Exam2020-Q1,hierarchical,BERT,base,90,4.4269599296045685
Exam2020-Q1,hierarchical,BERT,base,91,4.388859221284412
Exam2020-Q1,hierarchical,BERT,base,92,4.346644475098366
Exam2020-Q1,hierarchical,BERT,base,93,4.2999063624629
Exam2020-Q1,hierarchical,BERT,base,94,4.546314103867309
Exam2020-Q1,hierarchical,BERT,base,95,4.498458165931863
Exam2020-Q1,hierarchical,BERT,base,96,4.449290799621466
Exam2020-Q1,hierarchical,BERT,base,97,4.67361195587894
Exam2020-Q1,hierarchical,BERT,base,98,4.370819997145481
Exam2020-Q1,hierarchical,BERT,base,99,4.3254143126418
Exam2020-Q1,hierarchical,GPT-2,finetuned,2,39.69168566142812
Exam2020-Q1,hierarchical,GPT-2,finetuned,3,27.740851070912488
Exam2020-Q1,hierarchical,GPT-2,finetuned,4,21.520525283408574
Exam2020-Q1,hierarchical,GPT-2,finetuned,5,23.071935273290734
Exam2020-Q1,hierarchical,GPT-2,finetuned,6,19.42755939059415
Exam2020-Q1,hierarchical,GPT-2,finetuned,7,16.687825148344007
Exam2020-Q1,hierarchical,GPT-2,finetuned,8,14.633251266505363
Exam2020-Q1,hierarchical,GPT-2,finetuned,9,13.007334459115878
Exam2020-Q1,hierarchical,GPT-2,finetuned,10,15.276908587798829
Exam2020-Q1,hierarchical,GPT-2,finetuned,11,13.888098716180753
Exam2020-Q1,hierarchical,GPT-2,finetuned,12,14.6124765304844
Exam2020-Q1,hierarchical,GPT-2,finetuned,13,13.481800470788922
Exam2020-Q1,hierarchical,GPT-2,finetuned,14,13.972032084161466
Exam2020-Q1,hierarchical,GPT-2,finetuned,15,9.707229945217367
Exam2020-Q1,hierarchical,GPT-2,finetuned,16,9.100528073641282
Exam2020-Q1,hierarchical,GPT-2,finetuned,17,8.559061979150037
Exam2020-Q1,hierarchical,GPT-2,finetuned,18,10.340642352804565
Exam2020-Q1,hierarchical,GPT-2,finetuned,19,9.812458955524963
Exam2020-Q1,hierarchical,GPT-2,finetuned,20,11.532072242906224
Exam2020-Q1,hierarchical,GPT-2,finetuned,21,12.838230136004267
Exam2020-Q1,hierarchical,GPT-2,finetuned,22,12.287218719913916
Exam2020-Q1,hierarchical,GPT-2,finetuned,23,11.970383123395923
Exam2020-Q1,hierarchical,GPT-2,finetuned,24,11.499316762529858
Exam2020-Q1,hierarchical,GPT-2,finetuned,25,11.091821584279755
Exam2020-Q1,hierarchical,GPT-2,finetuned,26,11.978026637477765
Exam2020-Q1,hierarchical,GPT-2,finetuned,27,11.534396021274883
Exam2020-Q1,hierarchical,GPT-2,finetuned,28,11.071389950499052
Exam2020-Q1,hierarchical,GPT-2,finetuned,29,12.170839692874704
Exam2020-Q1,hierarchical,GPT-2,finetuned,30,11.765145036445547
Exam2020-Q1,hierarchical,GPT-2,finetuned,31,12.106249522009362
Exam2020-Q1,hierarchical,GPT-2,finetuned,32,12.392935790108016
Exam2020-Q1,hierarchical,GPT-2,finetuned,33,12.409005385390904
Exam2020-Q1,hierarchical,GPT-2,finetuned,34,12.056405736035229
Exam2020-Q1,hierarchical,GPT-2,finetuned,35,11.485868014342989
Exam2020-Q1,hierarchical,GPT-2,finetuned,36,10.819593902833462
Exam2020-Q1,hierarchical,GPT-2,finetuned,37,10.4976664657008
Exam2020-Q1,hierarchical,GPT-2,finetuned,38,10.221412085024461
Exam2020-Q1,hierarchical,GPT-2,finetuned,39,10.10232013632912
Exam2020-Q1,hierarchical,GPT-2,finetuned,40,10.681414095790398
Exam2020-Q1,hierarchical,GPT-2,finetuned,41,10.42089180077112
Exam2020-Q1,hierarchical,GPT-2,finetuned,42,9.984384507343398
Exam2020-Q1,hierarchical,GPT-2,finetuned,43,9.75218951880053
Exam2020-Q1,hierarchical,GPT-2,finetuned,44,9.816035456121824
Exam2020-Q1,hierarchical,GPT-2,finetuned,45,9.52764639106782
Exam2020-Q1,hierarchical,GPT-2,finetuned,46,8.976505620688384
Exam2020-Q1,hierarchical,GPT-2,finetuned,47,8.809480772522367
Exam2020-Q1,hierarchical,GPT-2,finetuned,48,8.625949923094817
Exam2020-Q1,hierarchical,GPT-2,finetuned,49,8.434474406253106
Exam2020-Q1,hierarchical,GPT-2,finetuned,50,8.325052088684748
Exam2020-Q1,hierarchical,GPT-2,finetuned,51,8.175796595445934
Exam2020-Q1,hierarchical,GPT-2,finetuned,52,8.417377987208933
Exam2020-Q1,hierarchical,GPT-2,finetuned,53,7.786861421412538
Exam2020-Q1,hierarchical,GPT-2,finetuned,54,7.206174616579869
Exam2020-Q1,hierarchical,GPT-2,finetuned,55,7.032716394020577
Exam2020-Q1,hierarchical,GPT-2,finetuned,56,7.777122005816527
Exam2020-Q1,hierarchical,GPT-2,finetuned,57,7.595734388713495
Exam2020-Q1,hierarchical,GPT-2,finetuned,58,7.464773450977056
Exam2020-Q1,hierarchical,GPT-2,finetuned,59,7.301945114546038
Exam2020-Q1,hierarchical,GPT-2,finetuned,60,7.231986274098398
Exam2020-Q1,hierarchical,GPT-2,finetuned,61,7.9227578424136755
Exam2020-Q1,hierarchical,GPT-2,finetuned,62,7.5933585223747455
Exam2020-Q1,hierarchical,GPT-2,finetuned,63,7.469085783860302
Exam2020-Q1,hierarchical,GPT-2,finetuned,64,8.007747487186746
Exam2020-Q1,hierarchical,GPT-2,finetuned,65,7.884551371999258
Exam2020-Q1,hierarchical,GPT-2,finetuned,66,8.171980087711475
Exam2020-Q1,hierarchical,GPT-2,finetuned,67,8.045286498095958
Exam2020-Q1,hierarchical,GPT-2,finetuned,68,7.926973461359252
Exam2020-Q1,hierarchical,GPT-2,finetuned,69,7.822450468879035
Exam2020-Q1,hierarchical,GPT-2,finetuned,70,8.168795253602863
Exam2020-Q1,hierarchical,GPT-2,finetuned,71,8.07152605598398
Exam2020-Q1,hierarchical,GPT-2,finetuned,72,7.542868342985037
Exam2020-Q1,hierarchical,GPT-2,finetuned,73,7.42754549911246
Exam2020-Q1,hierarchical,GPT-2,finetuned,74,7.677217189671932
Exam2020-Q1,hierarchical,GPT-2,finetuned,75,7.962387207403035
Exam2020-Q1,hierarchical,GPT-2,finetuned,76,7.841243521011006
Exam2020-Q1,hierarchical,GPT-2,finetuned,77,7.739409189569305
Exam2020-Q1,hierarchical,GPT-2,finetuned,78,7.640185994831238
Exam2020-Q1,hierarchical,GPT-2,finetuned,79,7.55302631186124
Exam2020-Q1,hierarchical,GPT-2,finetuned,80,7.302363482962974
Exam2020-Q1,hierarchical,GPT-2,finetuned,81,7.212210847370839
Exam2020-Q1,hierarchical,GPT-2,finetuned,82,7.124257056549244
Exam2020-Q1,hierarchical,GPT-2,finetuned,83,6.9442367542016585
Exam2020-Q1,hierarchical,GPT-2,finetuned,84,6.861567269032592
Exam2020-Q1,hierarchical,GPT-2,finetuned,85,7.147308662561604
Exam2020-Q1,hierarchical,GPT-2,finetuned,86,7.064200422299258
Exam2020-Q1,hierarchical,GPT-2,finetuned,87,7.1394576097143245
Exam2020-Q1,hierarchical,GPT-2,finetuned,88,6.997002355043978
Exam2020-Q1,hierarchical,GPT-2,finetuned,89,7.309568577308085
Exam2020-Q1,hierarchical,GPT-2,finetuned,90,7.2283511486713286
Exam2020-Q1,hierarchical,GPT-2,finetuned,91,7.476445866984407
Exam2020-Q1,hierarchical,GPT-2,finetuned,92,6.851701890169359
Exam2020-Q1,hierarchical,GPT-2,finetuned,93,6.7780276762965705
Exam2020-Q1,hierarchical,GPT-2,finetuned,94,6.710443760700693
Exam2020-Q1,hierarchical,GPT-2,finetuned,95,6.639807510588054
Exam2020-Q1,hierarchical,GPT-2,finetuned,96,6.88899193187153
Exam2020-Q1,hierarchical,GPT-2,finetuned,97,6.865266092128595
Exam2020-Q1,hierarchical,GPT-2,finetuned,98,6.667661336086467
Exam2020-Q1,hierarchical,GPT-2,finetuned,99,6.600311221580544
Exam2020-Q1,hierarchical,BERT,finetuned,2,18.098683014788843
Exam2020-Q1,hierarchical,BERT,finetuned,3,12.065788676525896
Exam2020-Q1,hierarchical,BERT,finetuned,4,9.04625966358537
Exam2020-Q1,hierarchical,BERT,finetuned,5,7.23169548908823
Exam2020-Q1,hierarchical,BERT,finetuned,6,6.026412907573525
Exam2020-Q1,hierarchical,BERT,finetuned,7,5.1634595812287865
Exam2020-Q1,hierarchical,BERT,finetuned,8,4.516160660447034
Exam2020-Q1,hierarchical,BERT,finetuned,9,4.014365031508475
Exam2020-Q1,hierarchical,BERT,finetuned,10,3.6113668008057345
Exam2020-Q1,hierarchical,BERT,finetuned,11,3.2815773471066483
Exam2020-Q1,hierarchical,BERT,finetuned,12,3.9917191802383187
Exam2020-Q1,hierarchical,BERT,finetuned,13,3.6801948398667452
Exam2020-Q1,hierarchical,BERT,finetuned,14,3.415827655485374
Exam2020-Q1,hierarchical,BERT,finetuned,15,3.1851481543759177
Exam2020-Q1,hierarchical,BERT,finetuned,16,2.986076394727423
Exam2020-Q1,hierarchical,BERT,finetuned,17,2.8013530392820085
Exam2020-Q1,hierarchical,BERT,finetuned,18,2.6457223148774522
Exam2020-Q1,hierarchical,BERT,finetuned,19,2.4525983177145148
Exam2020-Q1,hierarchical,BERT,finetuned,20,2.326939228267668
Exam2020-Q1,hierarchical,BERT,finetuned,21,2.217374256394274
Exam2020-Q1,hierarchical,BERT,finetuned,22,2.1165845174672615
Exam2020-Q1,hierarchical,BERT,finetuned,23,1.5121628854132159
Exam2020-Q1,hierarchical,BERT,finetuned,24,1.4491560985209986
Exam2020-Q1,hierarchical,BERT,finetuned,25,1.3861763361011696
